ID;ORDERID;ITEMID;AMOUNT;UNITPRICE;LINETOTAL
410493;74806;10459;8;606.171;4.849.365
410494;74806;12591;4;16.569;66.274
410495;74806;8769;10;0.4892;48.920
410496;74806;566;6;565.520;3.393.117
410497;74806;3465;7;109.508;766.556
410498;74806;19926;6;18.453;110.720
410499;74806;23803;3;11.336;34.007
410500;74807;19486;4;74.831;299.325
410501;74807;564;9;343.242;3.089.177
410502;74807;5729;4;54.310;217.241
410503;74808;4929;5;184.047;920.236
410504;74808;1907;8;16.087;128.699
410505;74808;17281;3;67.273;201.820
410506;74808;20784;10;235.011;2.350.105
410507;74809;6596;3;203.122;609.367
410508;74809;21345;7;491.582;3.441.077
410509;74809;15050;10;184.611;1.846.105
410510;74809;11718;1;301.456;301.456
410511;74809;13575;8;65.161;521.291
410512;74810;24739;4;49.319;197.275
410513;74810;427;4;795.151;3.180.603
410514;74810;21295;8;69.532;556.256
410515;74810;9294;5;137.397;686.986
410516;74810;3117;4;86.062;344.246
410517;74810;20581;5;37.425;187.125
410518;74810;15973;7;135.370;947.592
410519;74811;14911;1;105.887;105.887
410520;74812;18003;9;28.935;260.419
410521;74812;24690;3;91.344;274.033
410522;74812;12599;6;46.059;276.352
410523;74812;19405;8;152.270;1.218.161
410524;74812;23098;9;250.425;2.253.823
410525;74813;23847;2;109.392;218.784
410526;74813;5011;4;324.123;1.296.491
410527;74813;7518;9;49.812;448.309
410528;74813;17931;3;70.657;211.972
410529;74813;13100;6;169.357;1.016.140
410530;74814;3414;3;270.479;811.436
410531;74815;9793;5;407.366;2.036.832
410532;74815;6621;7;155.841;1.090.890
410533;74815;5043;6;687.420;4.124.519
410534;74815;2805;6;123.068;738.410
410535;74815;14279;6;86.770;520.617
410536;74815;8134;2;105.966;211.932
410537;74816;20416;6;11.550;69.301
410538;74816;14546;6;506.852;3.041.111
410539;74816;10540;4;159.432;637.729
410540;74816;17992;1;235.332;235.332
410541;74816;20550;8;389.322;3.114.573
410542;74817;18225;9;50.440;453.958
410543;74817;706;1;15.548;15.548
410544;74817;21414;6;70.371;422.224
410545;74818;9290;1;169.117;169.117
410546;74818;17745;8;71.478;571.826
410547;74818;9784;4;127.120;508.481
410548;74818;8668;10;611.488;6.114.882
410549;74818;8947;6;375.634;2.253.802
410550;74818;16827;8;38.014;304.113
410551;74819;10607;8;133.373;1.066.983
410552;74819;18540;5;12.735;63.674
410553;74819;5525;3;224.295;672.886
410554;74819;6623;1;18.358;18.358
410555;74820;6647;4;57.080;228.320
410556;74821;12458;6;57.024;342.144
410557;74821;1453;8;57.244;457.955
410558;74821;11934;9;71.549;643.944
410559;74821;3142;8;87.034;696.269
410560;74821;17682;6;16.271;97.627
410561;74821;11468;6;387.809;2.326.855
410562;74821;19499;6;58.475;350.851
410563;74821;9661;10;2.202.052;22.020.518
410564;74822;8614;3;31.918;95.755
410565;74822;11544;9;65.850;592.650
410566;74822;2941;5;16.721;83.603
410567;74822;12124;9;338.872;3.049.848
410568;74822;20657;2;197.106;394.213
410569;74822;19474;4;27.813;111.250
410570;74822;12324;6;0.9918;59.505
410571;74823;3440;1;30.740;30.740
410572;74823;14181;7;19.232;134.621
410573;74823;24440;10;67.312;673.124
410574;74824;17338;8;28.428;227.424
410575;74825;1946;2;111.617;223.234
410576;74825;11562;6;156.946;941.676
410577;74825;24534;7;135.634;949.438
410578;74825;7769;9;144.671;1.302.043
410579;74825;21388;5;72.795;363.975
410580;74825;7223;10;218.502;2.185.024
410581;74825;14594;2;51.760;103.520
410582;74825;22969;1;21.873;21.873
410583;74826;24944;8;53.835;430.683
410584;74826;1559;1;13.343;13.343
410585;74826;20271;9;136.480;1.228.319
410586;74826;6887;5;41.032;205.160
410587;74826;23141;4;201.531;806.126
410588;74826;10841;10;184.133;1.841.326
410589;74827;11055;2;569.853;1.139.707
410590;74828;11493;2;16.273;32.545
410591;74828;18385;10;305.757;3.057.571
410592;74828;9163;5;0.9976;49.878
410593;74828;8706;6;18.125;108.753
410594;74828;18906;6;175.731;1.054.384
410595;74828;13727;10;489.518;4.895.183
410596;74828;5998;3;140.926;422.777
410597;74829;5047;2;37.828;75.656
410598;74829;6341;5;22.939;114.693
410599;74829;12133;1;16.551;16.551
410600;74829;208;4;111.617;446.468
410601;74829;16460;4;597.127;2.388.509
410602;74829;15244;6;57.723;346.340
410603;74829;1669;10;27.077;270.772
410604;74829;6253;9;11.955;107.599
410605;74830;1348;2;231.918;463.836
410606;74830;9463;5;14.040;70.199
410607;74830;16895;9;0.3521;31.693
410608;74831;8251;10;46.727;467.269
410609;74831;22239;9;0.5904;53.132
410610;74831;16031;8;45.112;360.899
410611;74832;17655;7;78.605;550.238
410612;74832;21479;1;46.547;46.547
410613;74832;2803;4;332.719;1.330.878
410614;74832;16328;6;634.438;3.806.628
410615;74832;2650;4;156.485;625.940
410616;74833;15807;6;62.566;375.398
410617;74833;11864;9;291.903;2.627.128
410618;74833;19894;5;25.944;129.719
410619;74833;12873;8;117.134;937.068
410620;74834;7245;6;379.179;2.275.075
410621;74834;21371;4;159.439;637.754
410622;74834;1582;4;24.455;97.818
410623;74834;8303;10;37.768;377.683
410624;74834;2287;7;28.145;197.014
410625;74835;23937;8;212.883;1.703.062
410626;74835;24400;5;368.470;1.842.352
410627;74836;1022;2;0.7657;15.313
410628;74835;8751;4;149.550;598.200
410629;74835;22134;2;200.940;401.879
410630;74836;14527;4;208.003;832.011
410631;74835;13035;2;519.143;1.038.287
410632;74836;20203;3;54.371;163.113
410633;74836;4153;4;184.683;738.732
410634;74835;13481;4;151.336;605.344
410635;74835;11004;8;46.496;371.972
410636;74837;5703;3;49.837;149.511
410637;74837;11364;10;11.880;118.803
410638;74837;9704;2;89.867;179.735
410639;74838;3649;1;14.838;14.838
410640;74838;16921;7;259.343;1.815.398
410641;74838;10610;9;238.558;2.147.024
410642;74838;17795;10;96.074;960.738
410643;74839;13024;3;63.534;190.603
410644;74839;4190;8;39.078;312.627
410645;74839;13643;8;56.028;448.223
410646;74839;1970;9;93.305;839.746
410647;74839;22147;4;47.646;190.584
410648;74840;20922;9;55.582;500.239
410649;74841;3375;8;88.275;706.203
410650;74841;2918;9;13.233;119.098
410651;74841;9697;1;0.8357;0.8357
410652;74842;24394;8;200.975;1.607.799
410653;74842;991;7;148.974;1.042.818
410654;74842;21859;8;122.315;978.519
410655;74842;5940;2;222.639;445.278
410656;74842;16548;5;161.177;805.885
410657;74842;15669;5;133.295;666.475
410658;74842;5213;1;73.028;73.028
410659;74842;23091;5;55.232;276.161
410660;74843;12844;10;21.274;212.745
410661;74843;11461;2;251.309;502.618
410662;74843;18268;9;32.791;295.121
410663;74843;22857;10;20.356;203.561
410664;74843;21061;8;0.5305;42.439
410665;74843;9009;7;53.738;376.164
410666;74844;10039;2;207.202;414.404
410667;74844;22656;8;223.542;1.788.336
410668;74844;5920;5;21.051;105.254
410669;74844;5612;10;18.989;189.890
410670;74844;4471;5;82.716;413.579
410671;74845;23091;5;55.232;276.161
410672;74845;14379;8;0.2932;23.459
410673;74845;9677;5;100.835;504.173
410674;74845;10973;1;244.624;244.624
410675;74845;6842;4;0.6858;27.432
410676;74845;17834;2;31.089;62.178
410677;74846;23030;10;84.368;843.676
410678;74846;17668;6;107.127;642.761
410679;74846;11234;6;14.617;87.703
410680;74846;7317;10;81.760;817.603
410681;74847;4753;6;65.665;393.992
410682;74847;10337;9;41.168;370.515
410683;74847;22046;3;237.293;711.880
410684;74847;1768;6;70.657;423.940
410685;74847;16971;7;44.589;312.121
410686;74847;7839;10;48.240;482.404
410687;74848;2050;4;79.092;316.369
410688;74848;1428;4;50.636;202.545
410689;74849;18806;3;100.277;300.832
410690;74850;11298;2;17.666;35.333
410691;74850;11298;2;17.666;35.333
410692;74850;23154;3;111.245;333.734
410693;74850;4002;5;384.320;1.921.600
410694;74851;16055;3;16.119;48.356
410695;74851;1737;2;259.943;519.886
410696;74851;1962;7;21.917;153.417
410697;74851;1917;3;31.116;93.348
410698;74852;1963;3;29.840;89.521
410699;74852;12379;3;95.364;286.093
410700;74852;10003;8;21.090;168.717
410701;74852;3691;5;25.065;125.324
410702;74852;10265;10;47.464;474.643
410703;74852;7192;4;20.842;83.368
410704;74853;13747;1;551.923;551.923
410705;74853;16943;5;595.496;2.977.479
410706;74853;1437;3;221.411;664.232
410707;74854;10602;4;18.477;73.909
410708;74854;3728;8;171.011;1.368.092
410709;74854;4881;7;117.736;824.152
410710;74854;11170;2;103.615;207.230
410711;74855;18137;1;0.4835;0.4835
410712;74855;20900;2;0.5846;11.692
410713;74855;11625;6;144.597;867.579
410714;74855;18390;6;57.978;347.865
410715;74856;14258;9;0.9621;86.591
410716;74856;2884;5;19.662;98.311
410717;74856;6595;5;142.218;711.089
410718;74856;24350;10;240.049;2.400.494
410719;74856;24216;6;31.309;187.854
410720;74857;988;7;326.440;2.285.081
410721;74857;10239;2;132.854;265.708
410722;74857;768;6;219.361;1.316.168
410723;74857;16621;8;0.5433;43.466
410724;74857;6952;5;242.386;1.211.932
410725;74857;12403;8;62.579;500.636
410726;74858;18800;9;327.472;2.947.250
410727;74858;22307;4;37.787;151.149
410728;74858;12831;1;52.220;52.220
410729;74858;14357;3;263.603;790.810
410730;74858;1367;5;15.267;76.335
410731;74858;13106;9;47.763;429.867
410732;74858;12908;8;0.8623;68.984
410733;74858;13097;6;0.2633;15.799
410734;74859;10172;9;138.902;1.250.121
410735;74860;8267;10;145.989;1.459.890
410736;74860;12222;2;100.911;201.822
410737;74860;22774;1;106.439;106.439
410738;74861;7803;8;352.229;2.817.834
410739;74862;13714;10;21.048;210.479
410740;74861;12683;7;312.889;2.190.224
410741;74862;8727;9;14.755;132.793
410742;74861;1598;1;307.475;307.475
410743;74861;684;5;139.954;699.769
410744;74862;16988;6;52.147;312.880
410745;74862;11518;1;123.629;123.629
410746;74862;15079;3;164.287;492.861
410747;74862;13108;4;30.298;121.190
410748;74862;7988;9;653.180;5.878.622
410749;74863;2974;4;528.195;2.112.780
410750;74863;7287;6;114.634;687.803
410751;74863;18513;9;115.594;1.040.349
410752;74863;9247;8;24.001;192.006
410753;74864;3673;5;68.619;343.094
410754;74864;10100;5;110.776;553.880
410755;74865;10866;10;23.236;232.360
410756;74864;2568;9;39.931;359.377
410757;74865;18791;7;387.356;2.711.494
410758;74864;16490;7;136.523;955.658
410759;74865;5884;5;39.540;197.701
410760;74864;7063;6;182.977;1.097.860
410761;74865;24166;9;45.904;413.132
410762;74864;9414;1;404.422;404.422
410763;74865;19666;1;94.424;94.424
410764;74864;4681;9;148.813;1.339.314
410765;74864;12548;5;42.246;211.232
410766;74866;23810;3;296.123;888.369
410767;74866;15823;1;27.980;27.980
410768;74866;7652;10;0.6660;66.604
410769;74866;15059;8;108.977;871.815
410770;74866;3961;1;491.689;491.689
410771;74867;7958;2;124.499;248.998
410772;74867;23178;2;279.659;559.318
410773;74867;24926;2;0.9282;18.565
410774;74868;1579;8;101.288;810.306
410775;74867;13305;5;208.574;1.042.869
410776;74868;18294;2;25.791;51.582
410777;74867;9768;6;117.295;703.767
410778;74868;5289;1;64.016;64.016
410779;74867;5589;7;15.463;108.242
410780;74868;23473;9;0.5452;49.071
410781;74867;808;4;42.483;169.930
410782;74868;21639;10;0.9575;95.752
410783;74868;15121;7;0.7883;55.182
410784;74869;7070;9;64.327;578.942
410785;74869;20949;7;288.843;2.021.904
410786;74869;5553;1;137.799;137.799
410787;74869;21278;10;60.659;606.594
410788;74869;7126;1;24.093;24.093
410789;74870;9808;10;83.477;834.765
410790;74870;9379;6;96.243;577.456
410791;74871;17408;2;77.119;154.239
410792;74870;7061;5;86.694;433.468
410793;74871;24302;10;11.871;118.709
410794;74870;4271;4;60.191;240.765
410795;74871;567;10;117.960;1.179.603
410796;74870;22123;2;49.563;99.126
410797;74870;13255;2;226.521;453.042
410798;74872;598;7;97.119;679.835
410799;74872;21864;7;295.673;2.069.709
410800;74872;10029;4;45.670;182.680
410801;74872;21080;10;99.040;990.400
410802;74872;24856;6;288.926;1.733.554
410803;74873;8642;9;12.117;109.049
410804;74874;4130;2;76.087;152.174
410805;74873;10805;7;87.827;614.790
410806;74873;13658;5;13.632;68.161
410807;74874;13022;2;89.750;179.499
410808;74873;14711;6;0.7319;43.915
410809;74874;24258;10;101.443;1.014.426
410810;74874;13942;2;108.178;216.356
410811;74874;11933;4;44.949;179.797
410812;74874;5042;5;416.565;2.082.823
410813;74874;17568;6;132.311;793.866
410814;74875;12352;4;206.524;826.094
410815;74875;19480;1;137.544;137.544
410816;74875;3475;8;70.413;563.308
410817;74875;23709;1;76.854;76.854
410818;74876;23425;4;68.155;272.618
410819;74876;15128;2;48.618;97.235
410820;74877;5735;1;0.9225;0.9225
410821;74877;4969;1;0.5959;0.5959
410822;74877;24460;5;64.095;320.474
410823;74878;1361;10;425.105;4.251.053
410824;74878;18015;5;54.756;273.781
410825;74878;14703;9;11.792;106.125
410826;74878;1864;9;95.091;855.820
410827;74878;22322;8;184.213;1.473.702
410828;74878;15665;2;94.607;189.214
410829;74878;1082;4;196.750;787.000
410830;74879;4189;1;159.205;159.205
410831;74879;602;3;50.731;152.194
410832;74879;15546;3;29.886;89.659
410833;74879;4542;4;66.207;264.826
410834;74879;24929;1;30.828;30.828
410835;74879;12500;1;76.354;76.354
410836;74879;19203;7;180.314;1.262.198
410837;74879;6885;9;96.800;871.196
410838;74880;11546;9;20.895;188.055
410839;74880;19680;6;0.3212;19.274
410840;74880;5706;3;67.207;201.622
410841;74881;3668;4;281.046;1.124.184
410842;74881;16663;9;168.010;1.512.092
410843;74881;10920;4;343.617;1.374.467
410844;74881;2454;5;25.089;125.446
410845;74881;17945;7;139.119;973.834
410846;74881;13119;4;408.253;1.633.010
410847;74882;23893;9;21.475;193.276
410848;74883;4092;6;27.972;167.835
410849;74884;2229;10;39.028;390.277
410850;74884;16107;3;74.962;224.887
410851;74884;794;6;224.075;1.344.453
410852;74884;11548;5;187.925;939.626
410853;74884;10924;4;29.250;116.998
410854;74884;14811;1;73.485;73.485
410855;74884;10282;7;365.933;2.561.533
410856;74885;9919;3;46.818;140.455
410857;74885;22356;6;190.669;1.144.014
410858;74885;22556;7;42.894;300.259
410859;74885;22667;4;69.997;279.988
410860;74886;8078;9;40.538;364.844
410861;74886;19825;7;37.079;259.552
410862;74886;5232;3;211.416;634.249
410863;74886;122;2;194.662;389.324
410864;74886;18667;8;161.518;1.292.140
410865;74886;13801;10;34.032;340.316
410866;74886;15015;1;15.604;15.604
410867;74887;15235;7;59.161;414.125
410868;74887;21250;7;31.416;219.912
410869;74887;17379;9;20.624;185.612
410870;74887;709;2;457.106;914.212
410871;74887;17549;2;174.129;348.257
410872;74887;24057;10;44.307;443.073
410873;74888;5892;1;63.771;63.771
410874;74889;21963;3;29.954;89.861
410875;74889;15462;1;63.906;63.906
410876;74890;7936;1;25.957;25.957
410877;74890;15682;6;85.755;514.528
410878;74891;11819;3;31.132;93.396
410879;74891;2069;9;227.665;2.048.988
410880;74891;10903;5;264.708;1.323.539
410881;74891;20746;7;25.743;180.200
410882;74892;16018;9;25.361;228.253
410883;74893;12765;1;173.737;173.737
410884;74893;3542;3;11.604;34.811
410885;74893;20262;7;519.405;3.635.836
410886;74893;22448;3;41.013;123.039
410887;74893;9747;6;101.709;610.252
410888;74893;12983;10;68.701;687.014
410889;74894;13987;8;12.804;102.432
410890;74894;11930;1;113.105;113.105
410891;74895;6741;10;68.730;687.301
410892;74895;14680;4;169.827;679.309
410893;74896;20941;1;74.652;74.652
410894;74897;21235;5;763.806;3.819.029
410895;74897;5072;9;68.476;616.282
410896;74898;21311;3;62.797;188.392
410897;74898;17534;10;120.609;1.206.086
410898;74898;23478;6;167.584;1.005.506
410899;74898;10775;8;36.792;294.336
410900;74898;14082;4;136.326;545.303
410901;74900;17357;3;33.051;99.154
410902;74899;18067;5;36.174;180.871
410903;74899;21959;8;759.188;6.073.506
410904;74900;9846;9;1.027.526;9.247.734
410905;74899;19901;9;779.402;7.014.621
410906;74899;15501;5;88.061;440.307
410907;74899;19524;9;0.3269;29.422
410908;74899;16731;7;30.898;216.285
410909;74901;2231;5;0.9253;46.267
410910;74902;4222;8;88.878;711.026
410911;74902;18664;1;63.267;63.267
410912;74903;4100;10;255.808;2.558.079
410913;74903;10849;5;193.100;965.498
410914;74904;9993;8;390.260;3.122.080
410915;74904;4396;9;394.014;3.546.125
410916;74904;2299;4;392.191;1.568.765
410917;74904;7921;3;117.218;351.653
410918;74904;11089;10;311.047;3.110.468
410919;74904;6413;7;139.397;975.778
410920;74904;17155;7;34.446;241.123
410921;74904;7484;9;215.454;1.939.090
410922;74903;856;9;849.982;7.649.837
410923;74903;4934;1;172.122;172.122
410924;74905;14204;3;50.538;151.613
410925;74905;12549;8;59.375;475.002
410926;74905;17637;2;70.372;140.744
410927;74905;21325;9;63.390;570.509
410928;74905;229;10;23.422;234.218
410929;74903;954;9;18.081;162.726
410930;74906;18949;9;47.098;423.881
410931;74906;13861;6;11.516;69.094
410932;74906;8457;5;141.772;708.860
410933;74906;1587;2;34.719;69.437
410934;74906;21182;7;479.565;3.356.955
410935;74906;13953;4;165.622;662.487
410936;74906;22805;9;16.493;148.439
410937;74907;23547;2;746.980;1.493.960
410938;74907;4544;4;168.789;675.157
410939;74907;18184;10;22.515;225.153
410940;74907;15466;10;34.164;341.637
410941;74907;14723;1;16.906;16.906
410942;74908;2529;8;116.458;931.666
410943;74908;14275;4;199.243;796.970
410944;74908;24780;5;68.515;342.573
410945;74908;6774;7;37.064;259.445
410946;74908;9478;1;156.419;156.419
410947;74908;18;4;0.7662;30.647
410948;74908;18435;1;37.738;37.738
410949;74909;15181;8;119.021;952.168
410950;74909;24564;8;160.566;1.284.531
410951;74909;21590;6;13.201;79.209
410952;74910;13714;8;21.528;172.226
410953;74909;12335;7;124.777;873.436
410954;74910;3910;3;24.828;74.483
410955;74909;20281;8;429.931;3.439.449
410956;74909;16747;10;211.694;2.116.938
410957;74910;11909;10;439.234;4.392.341
410958;74909;18308;9;41.461;373.150
410959;74910;3876;8;219.277;1.754.216
410960;74910;15537;1;85.168;85.168
410961;74911;3824;5;139.739;698.695
410962;74911;3970;10;0.9757;97.569
410963;74911;321;10;594.351;5.943.508
410964;74911;6541;4;94.857;379.426
410965;74912;16227;3;129.685;389.054
410966;74911;2827;9;85.069;765.619
410967;74911;23464;4;257.869;1.031.475
410968;74911;7008;3;209.125;627.374
410969;74911;10760;1;172.450;172.450
410970;74913;19471;10;40.305;403.051
410971;74914;17553;4;101.585;406.342
410972;74915;3083;5;18.574;92.871
410973;74915;3083;5;18.574;92.871
410974;74915;9555;2;45.892;91.783
410975;74915;705;9;30.175;271.571
410976;74915;3901;6;0.6630;39.782
410977;74915;12793;1;117.223;117.223
410978;74915;1830;7;161.078;1.127.545
410979;74915;18410;6;14.134;84.806
410980;74916;20423;8;138.113;1.104.907
410981;74916;24698;1;82.796;82.796
410982;74916;7371;7;16.528;115.694
410983;74917;23826;2;87.710;175.419
410984;74917;24833;10;60.959;609.590
410985;74918;22018;4;202.427;809.707
410986;74918;18766;1;129.794;129.794
410987;74918;34;9;211.393;1.902.538
410988;74918;14170;2;27.343;54.685
410989;74919;2536;4;180.495;721.981
410990;74919;8523;5;48.164;240.820
410991;74919;1301;9;18.045;162.402
410992;74919;20141;3;41.261;123.782
410993;74920;14330;3;19.578;58.734
410994;74920;17773;1;141.154;141.154
410995;74920;2288;5;0.2365;11.825
410996;74920;16546;4;167.720;670.879
410997;74921;11438;2;0.9103;18.206
410998;74921;19938;5;17.790;88.951
410999;74921;2263;8;80.341;642.727
411000;74922;7139;9;106.038;954.345
411001;74922;4153;8;186.518;1.492.147
411002;74922;18089;4;109.138;436.554
411003;74922;2123;3;147.916;443.747
411004;74922;20744;1;41.142;41.142
411005;74923;6535;2;109.058;218.117
411006;74924;13106;2;44.474;88.948
411007;74924;6967;9;32.954;296.587
411008;74924;5312;8;174.293;1.394.344
411009;74924;21687;7;130.177;911.240
411010;74924;14149;8;34.297;274.374
411011;74924;19808;5;93.068;465.340
411012;74924;10304;7;133.816;936.712
411013;74924;7860;4;93.424;373.697
411014;74925;6616;5;154.850;774.249
