ID;USERID;DATE_;TOTALPRICE;STATUS_;ADDRESSID
66592;3841;25.02.2019 00:26;0.0000;0;14592
66593;1830;20.11.2019 19:14;0.0000;0;4429
66594;4941;10.03.2019 09:55;0.0000;0;6789
66595;4781;28.07.2019 06:30;0.0000;0;6391
66596;220;26.10.2019 01:47;0.0000;0;24619
66597;6635;16.04.2019 05:19;0.0000;0;16210
66598;193;10.04.2019 15:40;0.0000;0;438
66599;6417;1.07.2019 07:23;0.0000;0;10459
66600;4996;23.02.2019 13:16;0.0000;0;6936
66601;7283;11.06.2019 18:34;0.0000;0;17753
66602;4336;16.01.2020 12:12;0.0000;0;5315
66603;4033;2.01.2020 18:30;0.0000;0;15067
66604;5067;17.08.2019 01:56;0.0000;0;7118
66605;6390;2.07.2019 08:07;0.0000;0;10395
66606;3748;13.07.2019 22:47;0.0000;0;14381
66607;3743;25.09.2019 13:03;0.0000;0;14363
66608;4997;19.11.2019 16:30;0.0000;0;6937
66609;1449;30.01.2019 19:34;0.0000;0;3504
66610;2529;21.03.2020 17:30;0.0000;0;11422
66611;5122;28.05.2019 17:53;0.0000;0;7269
66612;3394;12.03.2020 17:15;0.0000;0;13504
66613;9265;2.12.2019 12:41;0.0000;0;22642
66614;3099;12.07.2019 00:40;0.0000;0;24643
66615;7859;29.05.2019 14:59;0.0000;0;19209
66616;2340;5.08.2019 19:15;0.0000;0;10942
66617;4445;10.09.2019 15:12;0.0000;0;5578
66618;1383;15.10.2019 04:48;0.0000;0;3346
66619;2852;21.01.2019 13:46;0.0000;0;12176
66620;8732;12.08.2019 06:23;0.0000;0;21336
66621;2796;12.06.2019 06:29;0.0000;0;12064
66622;6230;30.06.2019 23:44;0.0000;0;10014
66623;6482;7.03.2020 07:59;0.0000;0;15850
66624;1873;6.01.2020 00:14;0.0000;0;4532
66625;3126;1.09.2019 07:25;0.0000;0;12853
66626;3477;1.05.2019 05:21;0.0000;0;13696
66627;3831;10.09.2019 14:19;0.0000;0;14573
66628;6537;28.03.2019 00:51;0.0000;0;15979
66629;9138;6.01.2019 15:04;0.0000;0;22321
66630;3396;5.03.2020 06:49;0.0000;0;13510
66631;8613;3.03.2020 06:16;0.0000;0;21046
66632;1374;29.07.2019 20:47;0.0000;0;3321
66633;4324;1.01.2019 08:43;0.0000;0;5290
66634;4509;27.01.2019 09:22;0.0000;0;5738
66635;8798;10.06.2019 03:12;0.0000;0;21504
66636;4798;27.03.2019 19:29;0.0000;0;6442
66637;3564;11.12.2019 17:53;0.0000;0;13921
66638;60;22.09.2019 05:47;0.0000;0;134
66639;3426;29.09.2019 14:23;0.0000;0;13577
66640;3390;9.07.2019 17:03;0.0000;0;13496
66641;8924;14.01.2019 03:44;0.0000;0;21802
66642;1218;15.02.2019 04:42;0.0000;0;2931
66643;4268;13.03.2020 16:56;0.0000;0;15623
66644;7117;10.05.2019 23:05;0.0000;0;17358
66645;6022;16.03.2020 03:29;0.0000;0;9512
66646;3990;8.08.2019 22:51;0.0000;0;24957
66647;2717;28.03.2019 20:26;0.0000;0;11878
66648;6556;25.01.2020 04:38;0.0000;0;16025
66649;7642;14.12.2019 17:53;0.0000;0;18668
66650;1622;12.03.2019 18:55;0.0000;0;3935
66651;4880;20.01.2019 21:22;0.0000;0;6633
66652;745;1.07.2019 09:58;0.0000;0;1782
66653;5911;9.03.2019 10:57;0.0000;0;9244
66654;83;6.02.2020 20:50;0.0000;0;192
66655;8746;25.09.2019 02:04;0.0000;0;21369
66656;2804;16.02.2019 06:51;0.0000;0;12086
66657;160;26.05.2019 00:29;0.0000;0;366
66658;441;20.11.2019 04:48;0.0000;0;1032
66659;6702;3.12.2019 09:56;0.0000;0;16359
66660;8680;25.10.2019 12:42;0.0000;0;21200
66661;3625;15.05.2019 17:59;0.0000;0;14061
66662;7431;11.12.2019 11:30;0.0000;0;18142
66663;4462;19.10.2019 08:20;0.0000;0;5619
66664;9327;24.01.2019 04:59;0.0000;0;22797
66665;4888;5.01.2019 05:52;0.0000;0;6650
66666;3460;7.01.2019 04:21;0.0000;0;13655
66667;5730;25.03.2019 18:39;0.0000;0;8784
66668;4163;7.04.2019 23:07;0.0000;0;15382
66669;8665;1.05.2019 06:00;0.0000;0;21154
66670;3987;24.12.2019 21:52;0.0000;0;14962
66671;497;5.12.2019 10:03;0.0000;0;1169
66672;6942;12.03.2019 09:31;0.0000;0;16933
66673;7709;28.02.2020 00:16;0.0000;0;25028
66674;4833;3.02.2020 14:33;0.0000;0;6522
66675;931;27.04.2019 18:08;0.0000;0;2229
66676;8542;18.03.2019 01:33;0.0000;0;20868
66677;5357;29.03.2019 05:16;0.0000;0;7857
66678;3445;6.01.2020 13:32;0.0000;0;13626
66679;4978;25.12.2019 05:51;0.0000;0;6890
66680;7552;6.11.2019 08:01;0.0000;0;24824
66681;6411;20.01.2019 04:10;0.0000;0;10444
66682;4563;24.02.2020 02:35;0.0000;0;5861
66683;3779;5.11.2019 15:40;0.0000;0;14442
66684;4825;6.01.2020 04:40;0.0000;0;6503
66685;3146;27.02.2019 00:20;0.0000;0;12899
66686;7907;3.01.2020 22:09;0.0000;0;19326
66687;9386;26.04.2019 20:17;0.0000;0;22941
66688;3506;16.05.2019 07:14;0.0000;0;13771
66689;7275;1.01.2020 21:56;0.0000;0;17731
66690;491;23.02.2019 02:37;0.0000;0;1151
66691;1082;10.11.2019 17:10;0.0000;0;2599
66692;7272;10.01.2020 21:27;0.0000;0;17722
66693;4904;25.10.2019 22:04;0.0000;0;6692
66694;1213;29.11.2019 21:41;0.0000;0;2921
66695;199;17.01.2020 18:12;0.0000;0;449
66696;427;23.10.2019 16:54;0.0000;0;992
66697;6799;16.02.2020 01:43;0.0000;0;16596
66698;895;19.12.2019 14:43;0.0000;0;2144
66699;3021;4.02.2020 04:54;0.0000;0;12599
66700;8623;22.07.2019 06:59;0.0000;0;21074
66701;6204;22.08.2019 06:04;0.0000;0;9957
66702;4509;10.05.2019 05:53;0.0000;0;5738
66703;6236;11.01.2020 06:55;0.0000;0;10024
66704;8073;29.12.2019 21:30;0.0000;0;19725
66705;4127;11.07.2019 21:10;0.0000;0;15286
66706;3567;7.12.2019 18:17;0.0000;0;13929
66707;4170;20.02.2019 22:18;0.0000;0;15392
66708;9357;13.10.2019 10:36;0.0000;0;22868
66709;3497;4.12.2019 04:08;0.0000;0;13750
66710;8959;6.08.2019 20:15;0.0000;0;21898
66711;3630;20.06.2019 06:35;0.0000;0;14073
66712;4001;30.05.2019 07:51;0.0000;0;14990
66713;1035;5.03.2019 00:07;0.0000;0;2488
66714;1504;16.03.2020 04:48;0.0000;0;3636
66715;8937;17.03.2020 18:09;0.0000;0;21842
66716;2384;21.11.2019 07:03;0.0000;0;11050
66717;5233;6.10.2019 11:00;0.0000;0;7551
66718;1550;4.04.2019 14:59;0.0000;0;3752
66719;4398;22.01.2020 02:05;0.0000;0;5463
66720;7122;8.02.2019 12:14;0.0000;0;17368
66721;2881;2.03.2020 13:12;0.0000;0;12243
66722;5930;9.03.2020 13:06;0.0000;0;9284
66723;6602;10.11.2019 03:47;0.0000;0;16125
66724;392;4.08.2019 10:55;0.0000;0;904
66725;2144;3.05.2019 10:34;0.0000;0;5223
66726;9030;17.11.2019 10:06;0.0000;0;22080
66727;2034;15.06.2019 16:03;0.0000;0;4954
66728;7359;19.12.2019 02:09;0.0000;0;17956
66729;6763;21.04.2019 00:03;0.0000;0;16501
66730;6087;17.10.2019 12:04;0.0000;0;9674
66731;921;1.12.2019 03:57;0.0000;0;2204
66732;3445;17.02.2019 12:32;0.0000;0;13625
66733;5913;8.09.2019 02:02;0.0000;0;9248
66734;860;29.03.2019 18:44;0.0000;0;2049
66735;292;17.03.2020 14:12;0.0000;0;672
66736;8708;5.11.2019 08:10;0.0000;0;21267
66737;6367;21.07.2019 20:44;0.0000;0;10336
66738;724;7.09.2019 16:09;0.0000;0;1731
66739;6531;26.02.2020 04:43;0.0000;0;15969
66740;1113;5.07.2019 21:00;0.0000;0;2675
66741;718;25.04.2019 02:36;0.0000;0;1717
66742;7181;23.05.2019 08:50;0.0000;0;17518
66743;6844;22.05.2019 07:00;0.0000;0;16704
66744;5956;28.04.2019 02:28;0.0000;0;9350
66745;9108;22.05.2019 22:23;0.0000;0;22246
66746;4537;17.10.2019 13:04;0.0000;0;5793
66747;8351;11.02.2020 08:48;0.0000;0;24873
66748;3853;6.03.2019 17:24;0.0000;0;14621
66749;4100;9.12.2019 01:04;0.0000;0;15217
66750;9446;24.04.2019 16:43;0.0000;0;23090
66751;6788;29.06.2019 07:20;0.0000;0;16566
66752;2531;28.06.2019 14:15;0.0000;0;11428
66753;8857;24.03.2020 18:47;0.0000;0;21641
66754;7890;15.09.2019 05:56;0.0000;0;19286
66755;5545;30.06.2019 11:56;0.0000;0;8351
66756;6313;1.03.2019 20:45;0.0000;0;10212
66757;2799;10.07.2019 00:26;0.0000;0;12071
66758;7739;20.08.2019 16:11;0.0000;0;18919
66759;4475;28.02.2020 09:37;0.0000;0;5654
66760;2025;19.09.2019 23:18;0.0000;0;4931
66761;9208;17.03.2019 14:56;0.0000;0;22509
66762;2901;27.02.2019 18:45;0.0000;0;12293
66763;9100;5.03.2020 08:51;0.0000;0;22225
66764;5694;3.02.2019 05:15;0.0000;0;8703
66765;3033;8.05.2019 06:49;0.0000;0;12632
66766;7754;7.09.2019 06:53;0.0000;0;18957
66767;4531;21.05.2019 01:51;0.0000;0;5780
66768;5497;28.12.2019 12:42;0.0000;0;8223
66769;5178;9.09.2019 12:50;0.0000;0;7417
66770;5096;6.02.2020 03:20;0.0000;0;7203
66771;321;7.10.2019 22:49;0.0000;0;734
66772;8981;13.04.2019 04:52;0.0000;0;21950
66773;3193;12.01.2020 19:12;0.0000;0;13014
66774;1789;31.05.2019 14:14;0.0000;0;4335
66775;3452;27.04.2019 10:02;0.0000;0;13641
66776;2994;2.10.2019 15:17;0.0000;0;12524
66777;8515;23.07.2019 01:46;0.0000;0;20806
66778;6181;11.11.2019 19:40;0.0000;0;9897
66779;445;23.04.2019 17:27;0.0000;0;1039
66780;6337;11.12.2019 23:37;0.0000;0;10266
66781;6497;11.02.2020 16:17;0.0000;0;24744
66782;880;15.11.2019 14:01;0.0000;0;2107
66783;2792;16.02.2020 18:23;0.0000;0;12055
66784;5184;22.08.2019 08:33;0.0000;0;7429
66785;2186;23.10.2019 14:26;0.0000;0;10563
66786;7839;1.03.2019 06:39;0.0000;0;19157
66787;7049;3.06.2019 10:34;0.0000;0;17190
66788;9162;10.07.2019 17:33;0.0000;0;22381
66789;7108;25.06.2019 03:17;0.0000;0;17336
66790;2204;15.05.2019 20:58;0.0000;0;10606
66791;7484;13.05.2019 00:26;0.0000;0;18271
66792;2356;18.04.2019 07:33;0.0000;0;10985
66793;1667;22.07.2019 01:11;0.0000;0;4037
66794;8475;24.04.2019 12:42;0.0000;0;20705
66795;6667;14.10.2019 15:52;0.0000;0;16287
66796;1227;23.03.2020 08:47;0.0000;0;2954
66797;4185;30.09.2019 14:53;0.0000;0;15430
66798;3563;20.11.2019 16:59;0.0000;0;13918
66799;5066;2.05.2019 21:27;0.0000;0;7116
66800;2052;16.11.2019 15:26;0.0000;0;4999
66801;2354;6.11.2019 03:48;0.0000;0;10978
66802;7407;13.03.2020 12:34;0.0000;0;18081
66803;4154;28.12.2019 07:58;0.0000;0;15356
66804;540;9.01.2020 15:45;0.0000;0;1279
66805;1747;12.08.2019 01:48;0.0000;0;4221
66806;1585;6.06.2019 06:13;0.0000;0;3855
66807;384;2.08.2019 11:24;0.0000;0;882
66808;4932;9.10.2019 15:47;0.0000;0;6769
66809;6398;25.07.2019 11:27;0.0000;0;10412
66810;6229;5.06.2019 02:07;0.0000;0;10013
66811;8132;8.11.2019 16:55;0.0000;0;19879
66812;2031;11.07.2019 00:11;0.0000;0;4946
66813;9460;20.01.2020 14:53;0.0000;0;23125
66814;719;15.03.2019 02:18;0.0000;0;1718
66815;683;6.09.2019 18:52;0.0000;0;1623
66816;544;10.11.2019 04:13;0.0000;0;1292
66817;5590;3.01.2020 15:04;0.0000;0;8467
66818;3418;17.08.2019 14:24;0.0000;0;13565
66819;4070;1.12.2019 02:59;0.0000;0;15150
66820;4838;18.12.2019 06:58;0.0000;0;6533
66821;1532;7.09.2019 04:49;0.0000;0;3703
66822;419;3.06.2019 19:52;0.0000;0;973
66823;4722;13.01.2019 06:13;0.0000;0;6242
66824;9196;14.02.2020 14:06;0.0000;0;22473
66825;5956;6.07.2019 23:18;0.0000;0;9349
66826;8118;9.02.2020 02:53;0.0000;0;19843
66827;6675;26.11.2019 18:03;0.0000;0;16298
66828;6752;25.09.2019 05:49;0.0000;0;16467
66829;4698;21.09.2019 03:39;0.0000;0;6176
66830;9181;14.03.2019 07:01;0.0000;0;22432
66831;4074;26.09.2019 22:21;0.0000;0;15163
66832;8572;19.12.2019 16:41;0.0000;0;20953
66833;430;19.01.2019 03:23;0.0000;0;1001
66834;2653;7.02.2019 04:08;0.0000;0;11730
66835;3664;9.12.2019 11:26;0.0000;0;14160
66836;6896;9.03.2020 12:20;0.0000;0;16822
66837;9386;6.10.2019 22:14;0.0000;0;22941
66838;1104;21.12.2019 22:25;0.0000;0;2654
66839;2002;2.07.2019 15:54;0.0000;0;4879
66840;1449;23.11.2019 16:27;0.0000;0;3506
66841;2594;26.10.2019 13:07;0.0000;0;11577
66842;6233;12.03.2019 13:35;0.0000;0;10017
66843;7464;19.02.2019 05:21;0.0000;0;18221
66844;9087;16.09.2019 02:44;0.0000;0;22195
66845;5275;19.12.2019 12:42;0.0000;0;7632
66846;5407;21.09.2019 10:59;0.0000;0;7989
66847;7922;23.06.2019 13:30;0.0000;0;19361
66848;4201;7.03.2019 20:18;0.0000;0;15464
66849;3361;10.03.2020 23:52;0.0000;0;13427
66850;7869;14.05.2019 07:49;0.0000;0;19234
66851;277;14.04.2019 08:42;0.0000;0;632
66852;4480;15.03.2019 03:29;0.0000;0;5670
66853;3360;19.02.2020 08:25;0.0000;0;13425
66854;271;14.01.2019 08:35;0.0000;0;24490
66855;5217;12.01.2020 04:25;0.0000;0;7508
66856;6626;31.01.2020 21:20;0.0000;0;16185
66857;1262;22.07.2019 05:33;0.0000;0;3037
66858;1442;21.12.2019 14:21;0.0000;0;3489
66859;1843;11.09.2019 09:31;0.0000;0;4455
66860;1440;16.02.2019 11:13;0.0000;0;3486
66861;1266;3.02.2020 04:34;0.0000;0;25023
66862;618;20.11.2019 13:18;0.0000;0;1470
66863;4339;20.01.2019 21:27;0.0000;0;5321
66864;7013;18.09.2019 21:36;0.0000;0;17111
66865;4267;15.02.2019 13:40;0.0000;0;15618
66866;9212;25.12.2019 11:06;0.0000;0;22517
66867;2801;28.06.2019 14:55;0.0000;0;12079
66868;456;3.01.2020 14:52;0.0000;0;1064
66869;8410;24.01.2019 06:03;0.0000;0;20556
66870;4357;4.12.2019 16:32;0.0000;0;5367
66871;1726;25.09.2019 12:51;0.0000;0;4164
66872;6128;14.03.2020 14:54;0.0000;0;9770
66873;3698;4.05.2019 22:24;0.0000;0;14243
66874;6793;3.07.2019 08:42;0.0000;0;16580
66875;222;16.01.2019 02:54;0.0000;0;503
66876;3641;31.07.2019 08:25;0.0000;0;14099
66877;4516;10.05.2019 17:30;0.0000;0;5749
66878;2247;13.09.2019 14:04;0.0000;0;10719
66879;6841;29.01.2019 21:36;0.0000;0;16700
66880;4405;15.06.2019 00:40;0.0000;0;5482
66881;3806;23.05.2019 01:37;0.0000;0;14509
66882;6713;21.12.2019 10:25;0.0000;0;16382
66883;5801;22.01.2020 13:25;0.0000;0;8975
66884;3651;15.03.2019 07:09;0.0000;0;14129
66885;6166;31.07.2019 09:04;0.0000;0;9865
66886;9119;12.03.2019 20:12;0.0000;0;22273
66887;2988;20.11.2019 02:20;0.0000;0;12512
66888;2223;21.03.2019 00:11;0.0000;0;10658
66889;9463;18.02.2019 23:59;0.0000;0;23132
66890;1623;26.06.2019 02:28;0.0000;0;3936
66891;1234;3.07.2019 01:32;0.0000;0;2964
66892;9355;28.02.2019 11:34;0.0000;0;22865
66893;5401;23.02.2019 07:12;0.0000;0;7972
66894;28;9.03.2020 13:24;0.0000;0;58
66895;4566;20.05.2019 08:33;0.0000;0;24968
66896;3046;12.01.2020 03:33;0.0000;0;12663
66897;5141;7.10.2019 05:42;0.0000;0;7323
66898;5485;16.11.2019 12:04;0.0000;0;8193
66899;6797;18.03.2019 18:18;0.0000;0;16593
66900;1906;9.01.2020 15:53;0.0000;0;4618
66901;2127;25.06.2019 16:21;0.0000;0;5180
66902;9440;2.09.2019 07:03;0.0000;0;23069
66903;3777;2.11.2019 04:10;0.0000;0;14439
66904;1948;15.08.2019 01:51;0.0000;0;4721
66905;728;10.05.2019 03:27;0.0000;0;1739
66906;3290;8.01.2019 01:36;0.0000;0;13265
66907;3604;9.04.2019 04:18;0.0000;0;14009
66908;4304;24.04.2019 20:49;0.0000;0;15717
66909;7723;6.04.2019 14:40;0.0000;0;18888
66910;2482;30.05.2019 20:56;0.0000;0;11296
66911;7910;10.11.2019 11:58;0.0000;0;19332
66912;4823;3.05.2019 05:27;0.0000;0;6499
66913;4803;9.10.2019 01:56;0.0000;0;6454
66914;7328;16.02.2019 04:32;0.0000;0;17868
66915;5906;4.06.2019 15:23;0.0000;0;9230
66916;6419;18.02.2019 14:32;0.0000;0;10462
66917;9442;13.08.2019 04:00;0.0000;0;23076
66918;1167;16.03.2020 14:34;0.0000;0;2809
66919;2201;22.05.2019 17:45;0.0000;0;10598
66920;9189;19.11.2019 08:21;0.0000;0;22452
66921;3397;13.01.2019 09:01;0.0000;0;13511
66922;4623;8.08.2019 12:51;0.0000;0;5998
66923;2593;6.01.2019 09:40;0.0000;0;11573
66924;7784;26.08.2019 03:29;0.0000;0;19029
66925;8370;31.03.2019 22:37;0.0000;0;20454
66926;1626;31.10.2019 05:07;0.0000;0;3944
66927;6922;2.02.2019 08:31;0.0000;0;16891
66928;7738;26.06.2019 05:32;0.0000;0;18916
66929;4844;26.02.2020 20:35;0.0000;0;6549
66930;1507;27.01.2020 18:19;0.0000;0;3642
66931;9449;16.10.2019 01:11;0.0000;0;23096
66932;8818;17.02.2019 19:32;0.0000;0;21554
66933;3280;23.01.2019 18:06;0.0000;0;13238
66934;6618;15.10.2019 03:02;0.0000;0;16162
66935;7496;20.03.2020 14:40;0.0000;0;18302
66936;3333;16.07.2019 07:02;0.0000;0;13362
66937;7974;17.12.2019 15:25;0.0000;0;19497
66938;6994;14.03.2020 06:32;0.0000;0;17061
66939;3088;20.04.2019 20:27;0.0000;0;12760
66940;8727;31.12.2019 16:24;0.0000;0;21322
66941;2814;23.01.2019 18:19;0.0000;0;12112
66942;5627;15.02.2019 08:45;0.0000;0;8550
66943;2510;5.09.2019 14:28;0.0000;0;11373
66944;256;25.10.2019 04:00;0.0000;0;582
66945;2525;6.08.2019 13:00;0.0000;0;11412
66946;7359;6.03.2020 01:18;0.0000;0;17956
66947;4009;8.10.2019 11:10;0.0000;0;15012
66948;2375;16.02.2020 21:54;0.0000;0;11030
66949;2966;9.03.2020 16:57;0.0000;0;12460
66950;3461;26.06.2019 13:49;0.0000;0;13656
66951;1896;22.01.2020 15:15;0.0000;0;4591
66952;3206;24.05.2019 16:49;0.0000;0;13047
66953;803;29.12.2019 17:36;0.0000;0;1906
66954;3803;27.01.2019 05:56;0.0000;0;14502
66955;6653;29.03.2019 15:41;0.0000;0;16247
66956;9242;25.02.2019 00:53;0.0000;0;22589
66957;7718;22.03.2020 09:32;0.0000;0;18877
66958;1608;3.01.2019 05:51;0.0000;0;3909
66959;6457;24.12.2019 08:15;0.0000;0;15792
66960;977;23.07.2019 07:54;0.0000;0;2339
66961;1342;28.01.2020 19:52;0.0000;0;3233
66962;3758;17.11.2019 17:35;0.0000;0;14396
66963;3214;31.08.2019 22:40;0.0000;0;13068
66964;6915;19.06.2019 07:27;0.0000;0;16873
66965;2452;16.03.2020 14:58;0.0000;0;11226
66966;4308;12.11.2019 17:04;0.0000;0;5245
66967;5249;8.06.2019 15:50;0.0000;0;7581
66968;4375;22.07.2019 11:36;0.0000;0;5412
66969;3808;13.04.2019 02:55;0.0000;0;14514
66970;5189;19.07.2019 06:06;0.0000;0;7441
66971;2952;26.07.2019 08:52;0.0000;0;12422
66972;8268;17.12.2019 11:28;0.0000;0;20204
66973;4505;6.02.2020 03:14;0.0000;0;5727
66974;767;23.11.2019 03:49;0.0000;0;1835
66975;3526;13.01.2020 11:46;0.0000;0;13824
66976;7550;11.02.2019 14:26;0.0000;0;18439
66977;8365;21.01.2020 00:12;0.0000;0;24961
66978;7941;8.03.2020 11:30;0.0000;0;19419
66979;4910;21.06.2019 04:32;0.0000;0;6712
66980;8913;29.02.2020 19:55;0.0000;0;21764
66981;5178;20.04.2019 01:42;0.0000;0;7417
66982;484;17.04.2019 07:29;0.0000;0;1131
66983;6115;5.01.2019 18:24;0.0000;0;9738
66984;1072;15.08.2019 08:54;0.0000;0;2579
66985;3487;1.06.2019 19:28;0.0000;0;13723
66986;5011;5.08.2019 20:09;0.0000;0;6967
66987;6967;24.12.2019 16:24;0.0000;0;16993
66988;1947;6.02.2019 14:52;0.0000;0;4715
66989;5060;16.11.2019 04:57;0.0000;0;6967
66990;4791;10.03.2020 08:22;0.0000;0;6419
66991;2680;18.09.2019 16:35;0.0000;0;11792
66992;1067;5.12.2019 19:47;0.0000;0;2562
66993;3342;18.04.2019 10:20;0.0000;0;13379
66994;2201;2.02.2020 09:34;0.0000;0;10598
66995;6426;5.03.2020 08:28;0.0000;0;10480
66996;345;7.03.2019 07:30;0.0000;0;789
66997;3017;1.01.2020 01:24;0.0000;0;12589
66998;7347;16.03.2019 22:33;0.0000;0;17919
66999;7106;20.05.2019 10:38;0.0000;0;24509
67000;3323;23.02.2019 00:37;0.0000;0;13343
67001;770;8.06.2019 02:54;0.0000;0;1841
67002;8236;2.06.2019 19:12;0.0000;0;20128
67003;3526;6.02.2020 19:12;0.0000;0;13824
67004;9388;17.05.2019 18:27;0.0000;0;22944
67005;444;3.09.2019 17:06;0.0000;0;24781
67006;9126;16.03.2019 19:20;0.0000;0;22291
67007;8983;2.05.2019 22:36;0.0000;0;21960
67008;2904;20.11.2019 06:13;0.0000;0;12302
67009;3424;16.07.2019 20:55;0.0000;0;13572
67010;4702;5.03.2019 03:52;0.0000;0;6193
67011;3559;4.02.2020 19:08;0.0000;0;13908
67012;2901;13.05.2019 05:37;0.0000;0;12291
67013;593;28.10.2019 15:37;0.0000;0;1413
67014;6828;28.10.2019 11:13;0.0000;0;16669
67015;8549;11.08.2019 07:07;0.0000;0;20889
67016;5519;12.03.2020 11:35;0.0000;0;8282
67017;7697;29.08.2019 15:21;0.0000;0;18821
67018;1790;17.02.2019 04:12;0.0000;0;24586
67019;3525;6.10.2019 01:33;0.0000;0;13823
67020;9500;10.07.2019 01:28;0.0000;0;23238
67021;277;27.01.2020 03:32;0.0000;0;632
67022;908;9.01.2020 04:27;0.0000;0;2175
67023;6434;22.11.2019 22:35;0.0000;0;15739
67024;6927;12.01.2019 00:24;0.0000;0;16900
67025;3096;3.06.2019 13:21;0.0000;0;12778
67026;5118;5.05.2019 08:03;0.0000;0;7256
67027;324;5.04.2019 21:55;0.0000;0;744
67028;1497;6.06.2019 17:31;0.0000;0;3624
67029;1939;1.03.2020 17:07;0.0000;0;4700
67030;5537;28.12.2019 23:07;0.0000;0;8329
67031;4951;27.09.2019 12:06;0.0000;0;6816
67032;4092;27.07.2019 06:39;0.0000;0;15202
67033;620;11.06.2019 08:40;0.0000;0;1477
67034;754;31.03.2019 15:38;0.0000;0;1806
67035;7972;18.04.2019 15:59;0.0000;0;19493
67036;5733;31.08.2019 04:01;0.0000;0;8789
67037;330;22.12.2019 03:37;0.0000;0;754
67038;4701;27.11.2019 20:27;0.0000;0;6188
67039;6985;24.07.2019 16:05;0.0000;0;17041
67040;6807;10.11.2019 06:07;0.0000;0;16617
67041;2345;9.02.2020 08:13;0.0000;0;10956
67042;4161;20.05.2019 02:58;0.0000;0;15376
67043;3719;31.07.2019 15:20;0.0000;0;14298
67044;2764;1.08.2019 17:36;0.0000;0;11986
67045;5360;16.05.2019 22:05;0.0000;0;7867
67046;7753;16.03.2019 19:13;0.0000;0;18954
67047;8329;2.04.2019 16:30;0.0000;0;20354
67048;5856;25.11.2019 14:16;0.0000;0;9115
67049;2101;11.08.2019 13:49;0.0000;0;5114
67050;7070;7.12.2019 23:11;0.0000;0;17249
67051;6563;14.04.2019 23:48;0.0000;0;16043
67052;3874;14.02.2020 17:31;0.0000;0;14683
67053;2942;23.05.2019 16:40;0.0000;0;12398
67054;6676;7.08.2019 01:04;0.0000;0;16304
67055;5566;30.03.2019 07:30;0.0000;0;8404
67056;7759;19.04.2019 15:02;0.0000;0;18968
67057;2494;9.10.2019 07:45;0.0000;0;11331
67058;1463;5.06.2019 05:05;0.0000;0;3536
67059;6974;18.08.2019 19:26;0.0000;0;17015
67060;4450;11.04.2019 10:49;0.0000;0;5590
67061;7185;17.05.2019 11:44;0.0000;0;17526
67062;2236;15.01.2019 06:04;0.0000;0;10692
67063;4675;25.09.2019 08:01;0.0000;0;6126
67064;2030;22.08.2019 03:51;0.0000;0;4945
67065;7863;22.03.2019 02:14;0.0000;0;19217
67066;3935;7.06.2019 19:14;0.0000;0;14828
67067;4691;17.11.2019 10:08;0.0000;0;6166
67068;3567;16.04.2019 14:42;0.0000;0;13928
67069;5558;1.03.2019 23:38;0.0000;0;8385
67070;3576;17.10.2019 11:48;0.0000;0;13950
67071;9288;17.12.2019 23:57;0.0000;0;22700
67072;3742;11.08.2019 13:42;0.0000;0;14362
67073;173;3.08.2019 00:50;0.0000;0;397
67074;2757;16.03.2020 05:12;0.0000;0;11971
67075;1579;7.04.2019 00:00;0.0000;0;3834
67076;4048;6.05.2019 15:53;0.0000;0;15095
67077;3406;1.01.2019 12:16;0.0000;0;13533
67078;6081;17.10.2019 17:46;0.0000;0;9658
67079;1216;18.03.2020 13:03;0.0000;0;2929
67080;6233;27.02.2019 03:37;0.0000;0;10017
67081;2677;26.02.2020 23:32;0.0000;0;11783
67082;3593;18.04.2019 14:20;0.0000;0;13983
67083;2130;13.02.2020 11:10;0.0000;0;5186
67084;80;11.06.2019 01:12;0.0000;0;185
67085;6141;16.04.2019 20:50;0.0000;0;9797
67086;1486;25.12.2019 08:08;0.0000;0;3600
67087;8489;27.04.2019 21:14;0.0000;0;20743
67088;1986;30.12.2019 20:04;0.0000;0;4827
67089;489;18.03.2020 02:42;0.0000;0;1147
67090;2671;12.02.2020 09:41;0.0000;0;11770
67091;3212;17.12.2019 16:12;0.0000;0;13064
67092;4318;27.10.2019 00:46;0.0000;0;5273
67093;1479;1.07.2019 08:59;0.0000;0;3580
67094;8270;29.01.2020 05:15;0.0000;0;20208
67095;4955;5.05.2019 05:14;0.0000;0;6825
67096;7164;12.08.2019 15:33;0.0000;0;17470
67097;9458;26.03.2019 21:50;0.0000;0;23122
67098;1707;10.09.2019 20:30;0.0000;0;4123
67099;4070;7.03.2020 17:50;0.0000;0;15150
67100;4047;7.10.2019 22:57;0.0000;0;15094
67101;5070;5.02.2020 08:44;0.0000;0;7128
67102;5348;8.06.2019 08:00;0.0000;0;7829
67103;4914;27.05.2019 09:11;0.0000;0;6723
67104;9117;22.09.2019 07:51;0.0000;0;22271
67105;2927;12.10.2019 02:41;0.0000;0;12359
67106;6007;17.01.2019 04:53;0.0000;0;9473
67107;7024;30.03.2019 23:56;0.0000;0;17137
67108;2328;2.03.2019 07:09;0.0000;0;10916
67109;1799;17.09.2019 16:37;0.0000;0;4351
67110;9207;5.12.2019 17:03;0.0000;0;22507
67111;761;18.08.2019 23:16;0.0000;0;1819
